0.000613	0.00203	0.0007175	0.0007454	0.0007245	0.0013279	0.0012783	0.0015059	0.0040238	0.0013626	0.001039	0.0021115	0.0115986	0.1003956	0.0300792	0.2581233	0.0647579	0.0056689	0.0069282	0.0034083	0.0016512	0.0051307	0.0071119	0.0009382	0.0016554	0.001044	0.0014668	0.0026239	0.061959	0.0034929	0.0010233	0.0036173	0.0139248	0.0079322	0.005745	0.0090903	0.0056656	0.0024257	0.0059642	0
0.0006157	0.0023278	0.000547	0.0010397	0.0007435	0.0021111	0.0010873	0.0027153	0.0021329	0.0015268	0.0019651	0.0025406	0.0097388	0.006885	0.0087138	0.015502	0.1175462	0.022853	0.0012421	0.0025538	0.0048754	0.0035671	0.004529	0.0006416	0.0014765	0.0008667	0.0013689	0.0014577	0.0059446	0.0014488	0.001641	0.0018471	0.0032025	0.0105806	0.0081678	0.0073284	0.0077675	0.0479283	0.0052534	0
0.0032435	0.0123352	0.0015429	0.0022426	0.0027065	0.0019028	0.0013261	0.0018719	0.004775	0.0043	0.0031767	0.0052586	0.0134977	0.0051778	0.0054285	0.0044556	0.0077485	0.0277551	0.4730439	0.0053059	0.0022149	0.0036191	0.0334507	0.0020047	0.023885	0.0212948	0.0330788	0.0070434	0.0066738	0.0028481	0.0023003	0.0208531	0.0051385	0.0068878	0.0044181	0.0061186	0.004254	0.0035868	0.0077669	0
0.0050665	0.0067807	0.0008697	0.0068863	0.0011648	0.0008804	0.0007995	0.001603	0.0015778	0.002086	0.0041354	0.0039893	0.0060383	0.0066468	0.0038725	0.0048073	0.0052152	0.0850269	0.0593099	0.0018879	0.0007528	0.0015376	0.0051474	0.0006431	0.0376499	0.0485706	0.0644049	0.0160279	0.0021267	0.0008021	0.0010059	0.002983	0.0032123	0.0051765	0.0016249	0.0401695	0.0009958	0.0013158	0.0020809	0
0.0027733	0.0038719	0.0014727	0.0082714	0.0074233	0.0051164	0.0015672	0.0028266	0.0054499	0.0056913	0.0209405	0.0075562	0.0054106	0.0033389	0.0047157	0.0039178	0.0073883	0.0104793	0.0053352	0.0486565	0.003553	0.0082588	0.0073601	0.0066217	0.0040403	0.0025076	0.0044574	0.0029811	0.0036129	0.0044593	0.0146689	0.0090256	0.0065794	0.0087059	0.0201411	0.0084158	0.0162982	0.00668	0.0202513	0
0.0272178	0.0693909	0.016397	0.0256868	0.0268436	0.0361924	0.0324144	0.0386106	0.0327361	0.06331	0.0619288	0.025777	0.0169295	0.0083234	0.0190097	0.0134384	0.0168345	0.0192496	0.0133082	0.0192234	0.2383205	0.0087431	0.0302279	0.0429306	0.0297927	0.0123328	0.0096507	0.0263104	0.0302983	0.0182643	0.0362091	0.0165619	0.0204301	0.0366083	0.0172272	0.0451949	0.0753006	0.0399574	0.0397607	0
0.0161357	0.0319145	0.0043885	0.0052262	0.0074509	0.0064984	0.009766	0.0074162	0.0059293	0.0123479	0.0072178	0.0081463	0.0061088	0.0037755	0.0063268	0.0075299	0.0051735	0.0088881	0.0040422	0.00722	0.051847	0.1039488	0.0142959	0.0166071	0.0217603	0.0123402	0.0077654	0.0377365	0.0532432	0.0221233	0.3366762	0.0156504	0.0146747	0.0430655	0.0203917	0.0840116	0.0586245	0.0225099	0.0324738	0
0.1397342	0.0972421	0.1341688	0.1565991	0.1160418	0.1265811	0.1017887	0.1406448	0.1434555	0.1358647	0.1059331	0.1095966	0.1193086	0.1601916	0.1245668	0.1257205	0.1497468	0.1570114	0.0836357	0.1302361	0.0815699	0.1199059	0.099129	0.1399529	0.1462254	0.0611235	0.0654817	0.064016	0.0788115	0.0342812	0.0385322	0.1573772	0.1188616	0.0887216	0.0717065	0.075909	0.0714841	0.114237	0.0757443	0
0.0036075	0.0097764	0.0050743	0.0058196	0.0049791	0.0068538	0.0043624	0.0078714	0.0062298	0.0072758	0.0054551	0.0076093	0.0068103	0.0084614	0.0073387	0.006085	0.0120055	0.0063597	0.0029764	0.0066233	0.0056638	0.0059421	0.0211629	0.0126909	0.0152874	0.0149458	0.0519759	0.0816262	0.0126661	0.0239072	0.007476	0.0232774	0.0358452	0.0236294	0.0326656	0.0351111	0.0303865	0.0235536	0.0271987	0
0.0267967	0.0932131	0.0295543	0.0261421	0.0388746	0.034256	0.0724377	0.0343359	0.0314762	0.0582155	0.03136	0.0242113	0.0234646	0.0179618	0.0220724	0.0191567	0.020399	0.0245881	0.0125242	0.0276448	0.0417844	0.0292594	0.0604552	0.0193813	0.1275818	0.0397292	0.0254028	0.0809966	0.0443748	0.0162424	0.0116441	0.0315041	0.0208842	0.0229409	0.0220753	0.0297175	0.03781	0.0218022	0.0288515	0
0.0020642	0.0065184	0.0019133	0.0014355	0.0016436	0.0016489	0.0060846	0.0021714	0.0016412	0.0035352	0.0029531	0.0024525	0.0016845	0.0015796	0.0015071	0.0013433	0.0014002	0.0018574	0.0006961	0.0015857	0.0019767	0.0017761	0.0030093	0.0015848	0.0095642	0.1170331	0.0049264	0.0087942	0.0038159	0.0008639	0.0006258	0.0022558	0.0017054	0.0018889	0.0017157	0.0023392	0.0023247	0.0013606	0.0016827	0
0.0018653	0.006496	0.0017206	0.0030778	0.002187	0.003318	0.0016039	0.0032961	0.0031523	0.003038	0.0025892	0.0020483	0.0030563	0.0028561	0.0040548	0.0036943	0.0040121	0.0032707	0.0019793	0.0027614	0.002369	0.0020512	0.009861	0.0026191	0.0042357	0.0098202	0.0798365	0.0727412	0.0177698	0.0080355	0.0023625	0.016497	0.0097961	0.0120107	0.0108734	0.0140156	0.0086274	0.0032483	0.0126429	0
0.0063573	0.0150986	0.0075784	0.0063917	0.0093864	0.0107923	0.0078951	0.0090472	0.0074888	0.0137922	0.0077482	0.0061623	0.0061717	0.0051901	0.0065938	0.0057523	0.0062091	0.0069849	0.0032131	0.0065783	0.0058789	0.0047229	0.0396774	0.0105314	0.0753978	0.2406762	0.2116948	0.1174519	0.0117199	0.006576	0.0040383	0.0165123	0.0114085	0.0128221	0.0116425	0.0095268	0.0110263	0.0068603	0.0095516	0
0.0062383	0.012717	0.0053198	0.0078664	0.0061806	0.0179062	0.0047526	0.0101284	0.0089889	0.010522	0.0050173	0.0102359	0.0104674	0.0113139	0.0115268	0.0124702	0.0179589	0.0076013	0.0044588	0.010324	0.0132038	0.0083507	0.0480507	0.021029	0.0228292	0.0226111	0.0256538	0.0478037	0.1885902	0.0725982	0.018719	0.0384616	0.0682953	0.0415535	0.0550721	0.0500505	0.0355242	0.0300076	0.0439342	0
0.0572288	0.0843194	0.020943	0.0310084	0.0294704	0.0360818	0.0241705	0.0353245	0.0312323	0.0391058	0.0306678	0.0357385	0.0322801	0.0235734	0.0304511	0.0303597	0.0359327	0.0351227	0.0170125	0.0317674	0.0536586	0.0355353	0.1115729	0.05111	0.0813422	0.0548889	0.0552176	0.0616411	0.091563	0.3721262	0.1782054	0.1472266	0.0838706	0.0734927	0.0802397	0.086124	0.0914648	0.0585236	0.0653958	0
0.0072567	0.0207652	0.0064754	0.0105657	0.0089792	0.0142737	0.0054916	0.0082871	0.0108848	0.0113336	0.0067913	0.0134837	0.0101827	0.0106104	0.0116317	0.0081197	0.0144012	0.0105387	0.0052584	0.0131862	0.0127128	0.0206736	0.1071553	0.0747783	0.0263539	0.0276304	0.0296497	0.0467348	0.0430954	0.0792292	0.0818777	0.0647245	0.0619747	0.05762	0.0562472	0.0425848	0.0773798	0.061423	0.0625804	0
0.0071928	0.02297	0.0024444	0.00252	0.0031427	0.0050133	0.0022707	0.0030104	0.004231	0.0060733	0.0033151	0.0040174	0.0037877	0.0037715	0.003577	0.0036998	0.0053867	0.0032019	0.001848	0.0033456	0.0092941	0.0118354	0.0106884	0.0044149	0.0211322	0.024463	0.0245413	0.0298095	0.0141172	0.0110849	0.0031669	0.0669819	0.0139793	0.0123042	0.0096425	0.0099939	0.0104582	0.0085414	0.0127486	0
0.0014304	0.006993	0.0021937	0.003351	0.0027789	0.0055564	0.0027154	0.0047799	0.0049831	0.0056457	0.0033682	0.0051692	0.0048953	0.0107787	0.004859	0.006502	0.0071543	0.004943	0.0030802	0.003787	0.0096681	0.0041112	0.0132174	0.0050608	0.0141602	0.0155642	0.0165305	0.0211195	0.0220273	0.0360229	0.0057607	0.0243457	0.1115408	0.0289449	0.020021	0.0272316	0.0206826	0.0127088	0.0132975	0
0.0007177	0.0034689	0.0009234	0.0016105	0.0007791	0.001554	0.0022387	0.0090967	0.0030783	0.0026553	0.0019366	0.0021361	0.0047163	0.0056753	0.0060548	0.0163845	0.0118191	0.0069813	0.002939	0.0021223	0.0035249	0.0015172	0.0022326	0.0008586	0.0022273	0.0030918	0.0036299	0.0039645	0.0115529	0.0025605	0.0007006	0.001798	0.0055629	0.0500729	0.0058195	0.0187079	0.0090642	0.0032055	0.003706	0
0.0211073	0.0715688	0.0386165	0.0395158	0.027787	0.0665796	0.0222884	0.0778294	0.0437114	0.0462346	0.0243472	0.0437276	0.0490999	0.0427289	0.0464008	0.0619863	0.0696168	0.0474739	0.0247557	0.0505166	0.0437752	0.057362	0.1212674	0.0572812	0.0532867	0.0579017	0.0637453	0.0787983	0.087739	0.1431168	0.0978048	0.0962383	0.1455076	0.1129206	0.229229	0.0832165	0.0748046	0.06862	0.1204124	0
0.0047353	0.0075543	0.0029821	0.0039827	0.0087585	0.0057971	0.0028323	0.005914	0.0041281	0.0050507	0.0035154	0.0049768	0.0046135	0.0034432	0.0040394	0.0040674	0.0057246	0.0041191	0.0025915	0.0055043	0.0132139	0.0051997	0.0093941	0.00742	0.0118568	0.0094618	0.0129575	0.0112838	0.0089413	0.0100626	0.0124242	0.0189035	0.0104456	0.0118845	0.0126882	0.0353072	0.0281442	0.0186564	0.0185389	0
0.0009329	0.0024613	0.0009096	0.0012518	0.0007387	0.0021135	0.0013992	0.0026557	0.001371	0.0015796	0.0012376	0.0016109	0.0020129	0.0016931	0.00353	0.0031679	0.0055307	0.0023985	0.000929	0.0010438	0.0015182	0.000994	0.0028486	0.0013373	0.0027517	0.0012035	0.0051711	0.0032176	0.0075878	0.0070318	0.0013865	0.003608	0.0105676	0.0166141	0.0066559	0.0150003	0.0405508	0.0060153	0.0065201	0
0.0099204	0.0012583	0.0007284	0.0012115	0.0007618	0.000936	0.0004608	0.0010749	0.0008111	0.0008468	0.0004073	0.0008911	0.0009667	0.0005208	0.0008066	0.0007724	0.0016682	0.0008183	0.0005223	0.0010586	0.0009777	0.0010858	0.0019827	0.0013729	0.001798	0.0030909	0.0016548	0.0019356	0.0020896	0.0024407	0.0007877	0.0019517	0.0029729	0.003911	0.0023082	0.0190444	0.0111163	0.0605295	0.0037197	0
0.0074277	0.0184427	0.0084665	0.0106732	0.0092101	0.0233474	0.0065788	0.0123059	0.0107452	0.0116465	0.0095154	0.0177566	0.0102887	0.0068817	0.0090635	0.0101508	0.0170453	0.0098768	0.006017	0.0121744	0.0125815	0.0087476	0.0320547	0.02822	0.0193584	0.0136896	0.0161127	0.0286601	0.0337109	0.0296379	0.0259823	0.0288088	0.0252661	0.0213962	0.0773985	0.0396586	0.0421157	0.0390864	0.1679714	0
0.0000179	0.0000528	0.000046	0.0000383	0.0000307	0.000026	0.0000178	0.0000225	0.0000356	0.0000317	0.0000344	0.0000673	0.0000561	0.0000427	0.000015	0.0000479	0.0000318	0.0000659	0.0000956	0.0000302	0.0000388	0.0001014	0.0002205	0.0001263	0.0001574	0.0001431	0.0001675	0.0001476	0.0002565	0.0002201	0.0008612	0.0004011	0.0002988	0.0009624	0.0000547	0.0000966	0.0003806	0.0004275	0.0001455	0
0.2445101	0.0010855	0.3428422	0.1499383	0.098906	0.0154964	0.0000347	0.0087553	0.0118444	0.0000427	0.0003111	0.0000839	0.0000412	0.0008589	0.0016051	0.0010329	0.0014994	0.0000766	0.0000239	0.0102311	0.00031	0.0045245	0.0042064	0.0475834	0.0015837	0.0001198	0.0000669	0.0012942	0.0002476	0.0009877	0.0017273	0.0018291	0.0036657	0.0096815	0.0026975	0.002806	0.0004658	0.002333	0.0374778	0
0.0028981	0.2289772	0.0075682	0.0048365	0.004978	0.0047329	0.7709031	0.0361138	0.0035582	0.1927747	0.2711452	0.0071683	0.0034035	0.003361	0.0134565	0.0146235	0.0194619	0.001873	0.0016014	0.0275311	0.2524752	0.0220688	0.0027934	0.0076699	0.0027597	0.0017146	0.0007656	0.0014445	0.0064443	0.0005398	0.0028982	0.0039719	0.0022104	0.0023794	0.0011355	0.0053827	0.0032191	0.0092645	0.0106941	0
0.0742639	0.0012029	0.1283928	0.0253143	0.0003162	0.0006777	0.0001917	0.0158577	0.000873	0.000236	0.00013	0.0003362	0.0003866	0.0006933	0.0005035	0.0004991	0.0005802	0.0007693	0.0003659	0.0010167	0.0008684	0.0005794	0.0200241	0.1605893	0.0009726	0.0006665	0.0009957	0.000716	0.0037529	0.003747	0.0013788	0.0015105	0.0040117	0.0065001	0.0029242	0.0035813	0.0071852	0.0065176	0.016805	0
0.0035864	0.001546	0.0031182	0.3171628	0.0018515	0.0052303	0.000387	0.00589	0.0175425	0.0020318	0.0014876	0.0102341	0.0018098	0.0002381	0.0005315	0.0005644	0.011238	0.0016904	0.0048141	0.0511486	0.0008599	0.0042003	0.0049136	0.0161441	0.0040323	0.0026367	0.0010353	0.0020525	0.0042404	0.0006831	0.0023842	0.0031171	0.0017958	0.0024205	0.0025199	0.0051366	0.0095161	0.0255982	0.015112	0
0.0017963	0.0011287	0.0002028	0.0011656	0.2517312	0.0020459	0.000312	0.0002378	0.0019149	0.0015133	0.0005549	0.0066659	0.0014617	0.0001628	0.001512	0.0004742	0.0006673	0.0085883	0.0020325	0.1487858	0.0010052	0.0570113	0.0037168	0.0004876	0.0028654	0.0011805	0.0004099	0.0072215	0.0018546	0.000016	0.0050911	0.0000679	0.0001438	0.0001039	0.000146	0.0028094	0.010235	0.0005734	0.0020984	0
0.0075335	0.0062505	0.0282484	0.0157035	0.0280182	0.3067653	0.0014009	0.0244513	0.0273293	0.0179127	0.0032823	0.0124955	0.0108156	0.008708	0.0149615	0.0118392	0.0329047	0.0063059	0.0040685	0.0149969	0.0047342	0.0061868	0.0548418	0.0344465	0.0107979	0.0083903	0.0086684	0.0078175	0.0713016	0.0223335	0.01492	0.0033871	0.007572	0.009945	0.0680861	0.0591058	0.1115215	0.0166051	0.035177	0
0.0198153	0.0277435	0.0011782	0.0005682	0.0029951	0.0030342	0.0194647	0.0100943	0.0039702	0.0052674	0.0084887	0.0016363	0.0005345	0.0005413	0.001596	0.0008959	0.0014508	0.0009549	0.0002316	0.0012389	0.0083601	0.0050961	0.0052585	0.0054226	0.0262356	0.0139218	0.12012	0.00933	0.0089162	0.0002079	0.0014653	0.0194596	0.0018019	0.0058776	0.0038637	0.0030005	0.0001492	0.0045415	0.0044159	0
0.1011724	0.0327961	0.0029733	0.022204	0.0427828	0.0601576	0.023748	0.3349212	0.3064769	0.0253538	0.0215322	0.0237299	0.013664	0.0075591	0.0411024	0.0121067	0.0402644	0.0453765	0.0017933	0.0340759	0.0344099	0.015189	0.0033249	0.009069	0.0035856	0.0041733	0.0009723	0.0018056	0.0022971	0.0006546	0.009077	0.0049812	0.0036856	0.0413994	0.0169339	0.0088753	0.0072314	0.0539975	0.0183197	0
0.0050844	0.0095968	0.0333015	0.0089914	0.0063519	0.0416246	0.0017161	0.0339601	0.1045023	0.0056045	0.0021982	0.0092531	0.0260283	0.0146812	0.0340377	0.0282504	0.0374199	0.0377081	0.0079097	0.0541948	0.01003	0.0122603	0.0073275	0.0094991	0.0245085	0.0020635	0.008448	0.0083154	0.0319767	0.0004678	0.0043116	0.0029709	0.0015345	0.0016804	0.0018943	0.017907	0.0040715	0.0082856	0.0053912	0
0.0014433	0.002648	0.0047725	0.000322	0.0059777	0.0006636	0.0002663	0.0019557	0.0034476	0.1457011	0.0090323	0.0106323	0.0059779	0.0009583	0.0088009	0.0158034	0.0077385	0.0069617	0.0015785	0.0092978	0.0110511	0.1096879	0.0032929	0.0013511	0.0005306	0.0000254	0.0000403	0.0002289	0.0002659	0.0002703	0.0047731	0.0003414	0.0001083	0.0040629	0.0003174	0.0021424	0.0006313	0.0024878	0.0005908	0
0.0011059	0.0184765	0.0002249	0.0045632	0.0063619	0.0041356	0.0008353	0.0027815	0.020679	0.0175835	0.3180628	0.353453	0.2757568	0.046788	0.193876	0.0941622	0.0983391	0.1284022	0.1255595	0.1549282	0.002839	0.034177	0.0022056	0.000467	0.0023179	0.0022606	0.0003442	0.0006788	0.004097	0.0000301	0.0075202	0.0004274	0.0008686	0.0006461	0.0002615	0.006513	0.000766	0.0006017	0.0009539	0
0.0084754	0.0275274	0.0240566	0.005037	0.0465422	0.0095492	0.0042388	0.0104249	0.0106581	0.025561	0.007539	0.2014962	0.0469941	0.0159124	0.038232	0.0372461	0.0376761	0.025971	0.0663351	0.0604638	0.022341	0.1193888	0.0095638	0.005084	0.0421816	0.0411386	0.0062634	0.0123523	0.0302415	0.0007175	0.0141732	0.0057362	0.0014303	0.0014457	0.0019346	0.005733	0.0291822	0.0080338	0.0152046	0
0.0193222	0.0637151	0.0010706	0.0008656	0.0048038	0.0019458	0.0003203	0.0040532	0.0034804	0.0048543	0.0053196	0.0101478	0.1061992	0.0218404	0.0545223	0.0323573	0.0402015	0.0403067	0.0336582	0.0022362	0.0098925	0.0388158	0.02491	0.014673	0.0118668	0.0009046	0.0003964	0.0029711	0.0095479	0.0007116	0.0029873	0.0167345	0.0049399	0.0237054	0.0045196	0.0076322	0.0108176	0.0093978	0.0184439	0
0.0005552	0.0020453	0.000467	0.0006133	0.0001785	0.0021272	0.0000749	0.0002115	0.0008715	0.0001791	0.0000966	0.000664	0.0033816	0.1704246	0.0106449	0.0115283	0.0155725	0.0004656	0.0008518	0.0004304	0.0030673	0.0021194	0.0023769	0.0017993	0.0009773	0.0001592	0.000151	0.0029016	0.0055832	0.0013229	0.0013092	0.0003908	0.0423741	0.0020584	0.0015007	0.0011132	0.0064311	0.006518	0.005333	0
0.006402	0.0147578	0.0014146	0.0010401	0.0012587	0.0040951	0.0001024	0.0007251	0.0057419	0.0011125	0.0017871	0.008129	0.1006401	0.206313	0.1323346	0.2436965	0.108856	0.0066954	0.035505	0.0059598	0.0095944	0.0508919	0.0121375	0.0044888	0.0076301	0.0012432	0.0011793	0.0226545	0.042309	0.0015682	0.0019757	0.0023973	0.032794	0.0191089	0.0031603	0.002903	0.0265925	0.0070107	0.0187979	0
0.0000958	0.0003959	0.0000715	0.0000792	0.0000418	0.0002864	8.35E-06	0.0000388	0.0003617	0.0000459	0.0000885	0.0001349	0.0035967	0.0057187	0.009795	0.0393541	0.0080232	0.0001008	0.001882	0.0000726	0.000265	0.0075145	0.0003828	0.0002501	0.0001338	0.0000218	0.0000207	0.0003972	0.0351922	0.0000704	0.0000908	0.0000531	0.0003716	0.0001524	0.000077	0.0028013	0.0011225	0.0007222	0.0024068	0
0.0005724	0.0018986	0.0005149	0.0007437	0.0003285	0.0099144	0.0000994	0.0007013	0.0017379	0.0003884	0.0007397	0.0002124	0.0078351	0.0021701	0.002841	0.0059317	0.0343308	0.0104844	5.25E-06	0.0002472	0.0118761	0.0025378	0.0021242	0.0017623	0.000924	0.0001506	0.0001428	0.0027434	0.002465	0.0016043	0.0015589	0.0008936	0.0012103	0.0012711	0.0024086	0.0060353	0.0208699	0.0529507	0.0076507	0
0.0041601	0.0025001	0.0003401	0.0003938	0.0007821	0.0003721	0.0000102	0.000624	0.0005948	0.0015312	0.0006301	0.0020508	0.0150547	0.0033614	0.0039454	0.0046869	0.004469	0.005683	0.5839659	0.012237	0.0014539	0.0018965	0.0585396	0.0041573	0.03115	0.0204476	0.0531335	0.0101096	0.0155309	0.0003244	0.0009113	0.0073901	0.0011515	0.001783	0.0013194	0.0024722	0.0064039	0.0017636	0.0026721	0
0.0016208	0.0051177	0.000151	0.0000403	0.0001849	0.0005822	0.0002081	0.0002872	0.0002061	0.0019083	0.0002738	0.0001061	0.0003994	0.0000449	0.0000563	0.0000784	0.0002608	0.0739334	0.0022858	0.0000322	0.0002072	0.0002847	0.00121	0.0016987	0.0452348	0.0296931	0.0771582	0.0146808	0.0000623	0.0002059	0.0002496	0.0002666	0.0006701	0.0003606	0.000244	0.0527579	0.0000734	0.0004025	0.0007393	0
0.0025023	0.0063279	0.0011149	0.0090898	0.0026591	0.0025865	0.0001804	0.0047558	0.0037922	0.0033657	0.004865	0.020036	0.0016023	0.0023197	0.00357	0.0025335	0.0041597	0.0096807	0.0032868	0.0182861	0.000645	0.0042422	0.0036041	0.0100761	0.0016022	0.0004597	0.0003036	0.0021518	0.0047072	0.0004401	0.002489	0.0005186	0.0003195	0.0005286	0.0023258	0.0129025	0.025226	0.0045813	0.0077619	0
