21690853094	23891751772	9918653618	43520560931	35854631210	5330696195	1.99232E+11	9606923077	7299000000	82800711744	54037500000	12420212737	6551825856	1.03117E+11	34458452860	7308405494	49436832740	1.52673E+11	34319632353	37874231540	24951250000	7430000000	6230422535	8101757914	8796731767	42623075475	8490128205	43062272057	34107142857	2.18394E+11	5.72921E+11
6583030119	26874386731	1556704626	7989179071	31533155260	5702925754	84139159171	1681384615	622000000	8721693985	29187500000	1198311953	543389433.9	9790139731	16648433199	563615072.2	6889537367	16891168520	2776787139	22096763220	11706250000	1006315789	18629859155	680327996.2	15761445531	4039662626	1276410256	3088174098	30864285714	1.38813E+11	2.84082E+11
26265483819	25684093135	15152467378	47224979014	45176687950	7574407545	67688078362	17517076923	8552000000	1.20783E+11	1.53975E+11	13497561487	6573943616	21213118947	17272447415	10165794021	88660320285	3.22049E+11	40422548604	48099235190	47198750000	8851052632	11229859155	11304662274	14478902238	58476806388	13498846154	16748293127	79946432629	4.51774E+11	4.60639E+11
7839362687	6358802089	5150387900	26135310760	8990194370	1908836963	88252087832	2370153846	1221000000	37183867141	45475000000	6277708091	2500709244	18049079634	12866204303	1222453978	91037164887	1.24908E+11	36988143071	17755373060	5207500000	1408421053	776338028.2	12813933490	5057481317	21244930686	1453589744	14577969960	23685806736	1.55876E+11	73821024176
906255193	3778152541	4674603796	2394428380	14979059000	996986387	4835333810	1397384615	2822000000	10210746460	22125000000	1045992433	502986001	411959348	5803090413	526516793.3	14741316726	42574850188	2996730072	1418197647	2142500000	1380539121	1630563380	2399478616	1135455391	5641167283	4940641026	863723259	7249416689	71756000000	33563415078
5858875255	1782994233	7852443654	11569256599	25630511570	2122754017	16482932891	5179692308	11449000000	49521243573	84437500000	1905383536	1543207549	3776632899	2664059221	3770414414	36068944247	1.88465E+11	14437342081	10413136040	16945000000	2712618774	5646901408	3376733224	6543073501	17878566581	15647307692	3410377788	48247701097	3.32226E+11	1.88254E+11
7934763240	5600587531	2478863582	18644150665	14758700950	2336878906	25097362703	1428153846	2137000000	25608540925	28500000000	1326204063	2085377784	8416143874	24748694	326886339.5	20884543298	1.0085E+11	18668724465	13195663320	10485000000	796130206.5	2328377405	1837907690	4528628349	6570009120	3300897436	8781702321	16877884566	1.42056E+11	2.61214E+11
9723448515	4558127516	5651856465	53695457513	25540162680	2779056130	61101257211	4244769231	3070000000	72913248279	1.09825E+11	2464687206	2286491482	18439722824	5672256241	5216351617	53214638197	2.31772E+11	34877396332	21095595400	25738750000	1880100448	3428129876	3558881594	7115242339	22531878449	7792692308	8062539827	51190470251	3.21937E+11	1.57078E+11
3006969346	4496926341	3174148280	8361035973	10012772040	971323664	20131170643	2098923077	1186000000	25309764770	51837500000	1042500973	737012796.7	4470490239	3241166691	925612465.6	25907141163	1.26513E+11	11606456472	6438942350	5061250000	1008585429	750704225.4	1304496125	2543451743	7863051355	2422307692	2362676377	20176058920	1.22116E+11	83033432665
2690936247	5659068654	5716326216	8354226907	5030480540	1044365434	40488306063	1918000000	1169000000	27335705813	46687500000	2185428746	853106261.9	4599436598	2365065881	1024475933	30338861210	88111942356	17025690429	10661999710	5216250000	628421052.6	1082676056	4544167633	2235473446	14772667225	2118333333	5170505234	13685017523	63487000000	58351632103
3926838888	16613009269	5634389087	28292012561	16597454030	4863197300	85138216857	1356307692	4200000000	28769525523	51412500000	2581882944	1065768333	15540987692	3706314983	405741663.3	33885693950	2.57194E+11	39058420669	8626840536	5063750000	871702087.9	3676478873	1105427026	5857334733	12973537781	6767307692	8473372781	20554715397	1.29183E+11	1.20604E+11
3507997429	4833532804	6495368921	13389042536	9869950645	1122142882	22597345348	3816307692	2048000000	47672434440	93175000000	1352747931	1389548287	3125407876	2138647885	1210541092	52728671412	1.53041E+11	11914774745	7501634843	11963750000	1293561070	1569154930	3127574661	4160568466	14992081234	5548076923	2999544834	27344011947	1.77704E+11	1.34244E+11
4288720311	3493227070	9179786477	14462923235	12139881280	641182089	60133704503	6489846154	4763000000	46506477803	1.49425E+11	688271518	1707133923	7198204196	818045134	1646152017	68734175563	2.49641E+11	22449370685	5736535515	11407500000	1123098549	2651408451	1868558555	3889454791	11776229893	10485256410	5398543468	33998038100	1.91633E+11	1.99173E+11
