0.57327082	0.493175096	0.516522756	0.649775704	0.42178333	0.530126195	0.616069975	0.465551221	0.552283206	0.489633709	0.464600388	0.638186304	0.410193027	0.754061506	0.822182674	0.508283487	0.632922762	0.53948489	0.677069681	0.622425297	0.465838554	0.448866308	0.510470338	0.597728896	0.5778657	0.624826278	0.635786774	0.631466024	0.471361106	0.387866995	0.557655967
0.693676571	0.574960411	0.529015342	0.366276893	0.639546869	0.508519944	0.50332939	0.689977229	0.404570614	0.396274778	0.448339781	0.628558717	0.432315761	0.718701406	0.865773386	0.50092978	0.681969375	0.37290415	0.684494238	0.808469099	0.76420032	0.53219055	0.767681309	0.520569831	0.588316784	0.461226863	0.445991399	0.788790066	0.622932187	0.577261501	0.583925485
0.263919925	0.280129386	0.324510589	0.228772576	0.30989712	0.305037796	0.269422972	0.233274847	0.26555129	0.238676143	0.277575628	0.238771518	0.193188253	0.162654071	0.346478374	0.28912893	0.230025953	0.394871213	0.166746447	0.324525003	0.224393963	0.224000552	0.200375281	0.18389368	0.272357721	0.222738852	0.252044624	0.344018763	0.298817711	0.259394833	0.260839801
0.35436675	0.308288852	0.37595867	0.403136233	0.409110683	0.411016873	0.250941481	0.344338319	0.399210428	0.326902473	0.337874495	0.407183741	0.291843259	0.267878073	0.351429183	0.382137058	0.315363937	0.371673936	0.258277584	0.334447304	0.315973248	0.331336215	0.351744257	0.289406609	0.3344847	0.287203832	0.342143611	0.345500243	0.409194136	0.313429864	0.340726535
0.414016801	0.424503069	0.352120044	0.483560921	0.339611069	0.418723134	0.28624625	0.361186644	0.317736919	0.348814853	0.375968091	0.355559714	0.324686609	0.31177683	0.330895239	0.274845606	0.370099044	0.345383217	0.268290612	0.355725439	0.363609534	0.298873393	0.27209891	0.21687975	0.329928893	0.306776673	0.244175473	0.34343842	0.356367033	0.306126997	0.336600839
0.403166232	0.418058907	0.374749696	0.391671722	0.436451952	0.422967031	0.298532961	0.421004524	0.340283189	0.344932809	0.41046497	0.325136106	0.247468742	0.226888806	0.398741046	0.275647168	0.33911086	0.419509124	0.362875695	0.446275202	0.399795869	0.421711483	0.366117558	0.362912478	0.336451885	0.339323746	0.388338728	0.43024651	0.442672736	0.37434327	0.372195033
0.189643032	0.09315485	0.302066075	0.162889775	0.089586337	0.146655792	0.239993299	0.028658009	0.130768326	0.144860572	0.086849829	0.124404976	0.417594519	0.166031168	0.44046345	0.359828019	0.243651971	0.536173286	0.127743065	0.195064392	0.101838102	0.088387468	0.060741726	0.004614122	0.388216076	0.171610159	0.087232946	0.565660499	0.234743423	0.239724894	0.205628339
0.370550018	0.29397373	0.355484819	0.36568027	0.41173207	0.429896001	0.283111652	0.429534948	0.355193215	0.259656304	0.381406268	0.314015868	0.325445762	0.25420941	0.340435049	0.601139437	0.28138678	0.359827882	0.271717139	0.286915907	0.321490565	0.274489324	0.349967018	0.31257344	0.291584212	0.31830346	0.460503151	0.419742494	0.37663102	0.351781245	0.348279282
0.400720733	0.351691247	0.407271125	0.315320825	0.38641207	0.293181396	0.249101427	0.410886325	0.387085753	0.376182568	0.407042202	0.35091959	0.265518566	0.149747066	0.358208426	0.323631266	0.314813095	0.360423394	0.286818308	0.323309478	0.350534684	0.382008726	0.337306713	0.327999781	0.359923426	0.332190187	0.377488365	0.356076629	0.397578105	0.341551874	0.342698112
0.479024553	0.380520049	0.446705574	0.416577305	0.42254914	0.437037443	0.328266188	0.423708168	0.420061744	0.38572455	0.431517487	0.345818221	0.384841383	0.327981674	0.43469137	0.52216695	0.373681874	0.427276514	0.325205894	0.51367249	0.405080479	0.427378146	0.377382331	0.423082293	0.410812386	0.410421321	0.376911146	0.518948238	0.461590849	0.445007408	0.416121439
0.323653797	0.323470469	0.390768242	0.352007107	0.324145659	0.437354949	0.235334667	0.421567777	0.292534446	0.354137645	0.3784728	0.264509104	0.240933548	0.203041639	0.396377418	0.296498954	0.322545714	0.336346116	0.236027531	0.327325533	0.359261112	0.305752899	0.262019622	0.333625882	0.308352105	0.357403361	0.367118282	0.349415555	0.381293754	0.379164228	0.328681997
0.378423401	0.323470469	0.390768242	0.352007107	0.324145659	0.43903754	0.235334667	0.421567777	0.292534446	0.354137645	0.3784728	0.264509104	0.240933548	0.203041639	0.396377418	0.296498954	0.322545714	0.336346116	0.236027531	0.327325533	0.359261112	0.371479176	0.391160903	0.333625882	0.328221339	0.357403361	0.367118282	0.349415555	0.381293754	0.379164228	0.33772163
0.359304424	0.35780451	0.403542616	0.336166306	0.435895327	0.269588546	0.317929518	0.426713285	0.355841359	0.351380048	0.414472503	0.348053024	0.304539838	0.208568627	0.314497932	0.278880587	0.308535976	0.379651327	0.274125831	0.373742789	0.352396874	0.40238126	0.32929543	0.339810702	0.324690741	0.372510409	0.364119582	0.461931024	0.409080618	0.371322583	0.35155912
0.439811261	0.373095586	0.442945147	0.269643578	0.302257435	0.32278498	0.251279589	0.404482141	0.319680391	0.307873416	0.412723255	0.302086368	0.245299312	0.443807156	0.339483158	0.294410368	0.337101936	0.386613099	0.291901981	0.18322678	0.275804031	0.32278498	0.268721456	0.251195472	0.510102726	0.325889568	0.31575468	0.460013493	0.375857744	0.338532426	0.337172117
0.377202557	0.373095586	0.442945147	0.269643578	0.302257435	0.304756715	0.251279589	0.404482141	0.319680391	0.307873416	0.412723255	0.302086368	0.245299312	0.443807156	0.339483158	0.294410368	0.337101936	0.386613099	0.291901981	0.18322678	0.275804031	0.328630516	0.351613172	0.251195472	0.354917919	0.325889568	0.31575468	0.460013493	0.375857744	0.338532426	0.3322693
0.356337045	0.373095586	0.442945147	0.269643578	0.302257435	0.32278498	0.251279589	0.404482141	0.319680391	0.307873416	0.412723255	0.302086368	0.245299312	0.443807156	0.339483158	0.294410368	0.337101936	0.386613099	0.291901981	0.18322678	0.275804031	0.32278498	0.341383022	0.251195472	0.298138193	0.325889568	0.31575468	0.460013493	0.375857744	0.338532426	0.329746211
0.432445502	0.373095586	0.442945147	0.269643578	0.302257435	0.337101936	0.251279589	0.404482141	0.319680391	0.307873416	0.412723255	0.302086368	0.245299312	0.443807156	0.339483158	0.294410368	0.337101936	0.386613099	0.291901981	0.18322678	0.275804031	0.408172837	0.356693752	0.251195472	0.342610765	0.325889568	0.31575468	0.460013493	0.375857744	0.338532426	0.33759943
0.28344909	0.321318996	0.286436444	0.228276742	0.253062537	0.41126859	0.265415494	0.377765669	0.347136933	0.198650098	0.334725219	0.520876053	0.157154239	0.18561714	0.40812176	0.416873252	0.244720838	0.260123919	0.27781014	0.273984055	0.228952587	0.188618566	0.312265187	0.134225158	0.222285259	0.24486086	0.282008619	0.417119233	0.315529498	0.278504606	0.289238559
0.552925389	0.321318996	0.286436444	0.228276742	0.253062537	0.282008619	0.265415494	0.377765669	0.347136933	0.198650098	0.334725219	0.520876053	0.157154239	0.18561714	0.40812176	0.416873252	0.244720838	0.260123919	0.27781014	0.273984055	0.228952587	0.425313553	0.329642626	0.134225158	0.458165279	0.24486086	0.282008619	0.417119233	0.315529498	0.278504606	0.310244185
0.421555892	0.386970413	0.422271554	0.436655458	0.442461784	0.450482943	0.313398609	0.389811329	0.446790034	0.370038322	0.395985681	0.488337712	0.364579057	0.156647137	0.37398766	0.359667003	0.300347419	0.358639088	0.315712424	0.343643936	0.508383594	0.355765932	0.357608354	0.309857094	0.502773013	0.314734826	0.319311369	0.420717787	0.382583579	0.408635448	0.380611815
0.465954512	0.564779859	0.459995778	0.546035449	0.806355981	0.485893367	0.454081118	0.64617166	0.564120112	0.442559538	0.539429068	0.710114953	0.361330669	0.360357037	0.48409593	0.479256139	0.492221783	0.54695263	0.528424612	0.526039003	0.290591299	0.419409436	0.74570393	0.421106148	0.646824961	0.476354954	0.670609159	0.698021317	0.372315637	0.696897632	0.530066789
0.497208517	0.289755806	0.505363745	0.516792323	0.407608573	0.520298172	0.291474758	0.364550457	0.382056431	0.440162586	0.464273921	0.379946688	0.387703707	0.373948899	0.347524458	0.32979319	0.39598672	0.453767898	0.444103395	0.452639533	0.354771975	0.289115657	0.347178546	0.330988333	0.309604	0.348968829	0.426664024	0.442114879	0.360536345	0.451417173	0.396877318
0.727277119	0.464666845	0.603698815	0.746597813	0.641712987	0.495481921	0.485681747	0.565516902	0.552866296	0.554464275	0.607233124	0.694204995	0.411766641	0.7791592	0.734797512	0.61146345	0.498013426	0.637873459	0.602110005	0.725775519	0.590966458	0.474933603	0.543585222	0.569363059	0.581243763	0.59319603	0.621345636	0.74114263	0.561406295	0.693826807	0.603712385
0.482016862	0.413518719	0.563298126	0.428240223	0.544318148	0.441081784	0.414868912	0.452439361	0.373438183	0.499441353	0.411440656	0.516532586	0.481236991	0.349288417	0.436053694	0.568088683	0.490422806	0.455996121	0.336718738	0.676016408	0.481377175	0.381978315	0.48197577	0.410402898	0.6210587	0.546768037	0.37987396	0.508225956	0.426219181	0.520137189	0.469749132
